nyc_zone_id,nyc_tier,casa_zone_id,casa_zone_name,casa_ae_class,weight,rationale
227,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
227,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
227,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
210,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
210,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
210,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
210,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
210,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
254,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
254,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
254,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
254,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
254,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
16,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
16,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
16,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
16,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
16,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
171,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
171,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
171,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
171,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
171,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
22,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
22,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
22,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
22,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
22,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
55,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
55,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
55,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
55,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
55,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
241,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
241,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
241,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
241,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
241,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
169,C,1,Ain Chock,C,0.3839835728952772,NYC tier-C -> Casa tier-C (pop-share 38.40%)
169,C,6,Ben Msik,C,0.16940451745379878,NYC tier-C -> Casa tier-C (pop-share 16.94%)
169,C,7,Moulay Rachid,C,0.2053388090349076,NYC tier-C -> Casa tier-C (pop-share 20.53%)
169,C,10,Mers Sultan,C,0.12833675564681724,NYC tier-C -> Casa tier-C (pop-share 12.83%)
169,C,11,Roches Noires,C,0.11293634496919917,NYC tier-C -> Casa tier-C (pop-share 11.29%)
167,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
167,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
167,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
167,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
149,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
149,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
149,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
149,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
18,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
18,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
18,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
18,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
208,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
208,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
208,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
208,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
174,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
174,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
174,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
174,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
29,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
29,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
29,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
29,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
182,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
182,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
182,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
182,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
222,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
222,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
222,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
222,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
259,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
259,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
259,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
259,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
136,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
136,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
136,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
136,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
180,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
180,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
180,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
180,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
53,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
53,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
53,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
53,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
78,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
78,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
78,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
78,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
15,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
15,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
15,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
15,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
190,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
190,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
190,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
190,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
34,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
34,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
34,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
34,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
185,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
185,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
185,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
185,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
67,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
67,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
67,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
67,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
64,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
64,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
64,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
64,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
21,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
21,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
21,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
21,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
98,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
98,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
98,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
98,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
19,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
19,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
19,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
19,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
117,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
117,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
117,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
117,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
192,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
192,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
192,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
192,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
47,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
47,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
47,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
47,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
77,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
77,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
77,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
77,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
175,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
175,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
175,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
175,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
20,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
20,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
20,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
20,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
250,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
250,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
250,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
250,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
201,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
201,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
201,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
201,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
108,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
108,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
108,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
108,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
248,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
248,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
248,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
248,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
101,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
101,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
101,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
101,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
126,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
126,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
126,D,15,Ain Sebaa,D,0.2727272727272727,NYC tier-D -> Casa tier-D (pop-share 27.27%)
126,D,16,Sidi Bernoussi,D,0.3181818181818182,NYC tier-D -> Casa tier-D (pop-share 31.82%)
147,D,12,Hay Mohammadi,D,0.26515151515151514,NYC tier-D -> Casa tier-D (pop-share 26.52%)
147,D,13,Anfa,D,0.14393939393939395,NYC tier-D -> Casa tier-D (pop-share 14.39%)
